id;cityId;stateId
9166;8454;3
9167;8455;10
9168;8573;15
9169;8574;3
9170;8574;13
9171;8575;8
9172;8576;15
9173;8577;12
9174;8577;10
9175;8578;10
9176;8579;10
9177;8580;10
9178;8581;16
9179;8582;10
9180;8583;1
9181;8584;16
9182;8585;13
9183;8586;13
9184;8587;0
9185;8588;3
9186;8589;0
9187;8590;3
9188;8591;13
9189;8592;3
9190;8593;3
9191;8593;13
9192;8594;0
9193;8595;13
9194;8596;13
9195;9262;10
9196;9263;1
9197;8597;0
9198;8598;1
9199;8599;10
9200;8600;1
9201;8601;10
9202;8602;10
9203;8603;1
9204;8604;1
9205;8605;1
9206;8606;1
9207;8607;0
9208;8608;6
9209;8609;1
9210;8610;1
9211;8611;6
9212;8612;10
9213;8613;6
9214;8614;6
9215;8615;1
9216;8616;1
9217;8617;1
9218;8618;10
9219;8619;1
9220;8620;10
9221;8621;0
9222;8622;10
9223;8623;10
9224;8624;10
9225;8625;7
9226;8626;1
9227;8627;7
9228;8628;15
9229;8629;1
9230;8630;3
9231;8631;7
9232;8632;1
9233;8633;7
9234;8634;1
9235;8635;7
9236;8636;7
9237;8637;3
9238;8638;0
9239;8639;0
9240;8640;12
9241;8641;8
9242;8642;6
9243;8643;12
9244;8644;0
9245;8645;3
9246;8646;12
9247;8647;3
9248;8648;7
9249;8649;7
9250;8650;10
9251;8651;1
9252;8652;1
9253;8653;1
9254;8654;10
9255;8655;11
9256;8656;7
9257;8657;10
9258;8658;10
9259;8659;16
9260;8660;13
9261;8661;15
9262;8662;3
9263;8663;7
9264;8664;3
9265;8665;10
9266;8666;13
9267;8667;0
9268;8668;16
9269;8669;10
9270;8670;3
9271;8671;13
9272;8672;1
9273;8673;10
9274;8674;6
9275;8674;0
9276;8675;6
9277;8676;0
9278;8677;3
9279;8678;1
9280;8679;3
9281;8680;10
9282;8681;10
9283;8682;1
9284;8683;12
9285;8684;13
9286;8685;12
9287;8686;9
9288;8687;10
9289;8688;16
9290;8689;8
9291;8690;8
9292;8691;10
9293;8692;9
9294;8693;7
9295;8693;15
9296;8694;9
9297;8695;10
9298;8696;10
9299;8697;15
9300;8698;8
9301;8699;3
9302;8699;7
9303;8699;10
9304;8699;16
9305;8700;3
9306;8701;3
9307;8702;7
9308;8703;10
9309;8704;16
9310;8705;3
9311;8706;0
9312;8707;13
9313;8708;3
9314;8709;3
9315;8710;12
9316;8711;12
9317;8712;1
9318;8713;3
9319;8714;0
9320;9264;3
9321;9265;3
9322;8715;12
9323;8716;1
9324;8717;8
9325;8718;12
9326;8719;12
9327;8720;12
9328;8721;16
9329;8722;1
9330;8723;1
9331;8724;1
9332;8725;1
9333;8726;1
9334;8727;1
9335;8728;1
9336;8729;1
9337;8730;1
9338;8731;1
9339;8732;1
9340;8733;1
9341;8735;16
9342;8734;1
9343;8736;1
9344;8737;1
9345;8738;1
9346;8739;1
9347;8740;1
9348;8741;1
9349;8742;1
9350;8743;1
9351;8744;1
9352;8745;1
9353;8746;1
9354;8747;1
9355;8748;16
9356;8749;13
9357;8750;9
9358;8750;8
9359;8751;1
9360;8752;7
9361;8753;15
9362;8754;15
9363;8755;10
9364;8756;7
9365;8757;1
9366;8758;16
9367;8759;10
9368;8760;11
9369;8761;3
9370;8762;1
9371;8763;3
9372;8764;9
9373;8765;8
9374;8766;7
9375;8767;7
9376;8768;15
9377;8769;8
9378;8770;16
9379;8771;16
9380;8772;1
9381;8773;10
9382;8774;3
9383;8775;13
9384;8776;10
9385;8777;3
9386;8778;3
9387;8779;8
9388;8780;1
9389;8781;0
9390;8782;3
9391;8783;3
9392;8784;10
9393;8785;10
9394;8786;1
9395;8787;10
9396;8788;13
9397;8789;0
9398;8827;1
9399;8790;3
9400;8791;0
9401;8792;1
9402;8792;16
9403;8793;16
9404;8794;1
9405;8828;7
9406;8795;7
9407;8829;10
9408;8796;10
9409;8797;10
9410;8798;7
9411;8799;7
9412;8800;3
9413;8801;16
9414;8802;10
9415;8803;10
9416;8804;7
9417;8805;16
9418;8806;10
9419;8807;10
9420;8808;16
9421;8809;10
9422;8810;0
9423;8811;1
9424;8812;1
9425;8813;1
9426;8814;3
9427;8815;0
9428;8816;0
9429;8817;10
9430;8818;1
9431;8819;1
9432;8820;12
9433;8821;1
9434;8822;10
9435;8823;1
9436;8824;10
9437;8825;10
9438;8826;10
9439;8830;13
9440;8831;12
9441;8832;16
9442;8833;7
9443;8834;9
9444;8835;15
9445;8836;8
9446;8837;16
9447;8838;10
9448;8839;10
9449;8840;0
9450;8841;9
9451;8841;10
9452;8842;0
9453;8843;8
9454;8844;10
9455;8845;10
9456;8846;15
9457;8847;9
9458;8848;15
9459;8849;3
9460;8850;3
9461;8851;1
9462;8852;7
9463;8853;1
9464;8854;12
9465;8855;8
9466;8856;9
9467;8857;10
9468;8858;0
9469;8859;7
9470;8860;7
9471;8861;15
9472;8862;1
9473;8863;15
9474;8864;10
9475;8865;15
9476;8866;10
9477;8867;1
9478;8868;3
9479;8869;12
9480;8870;16
9481;8871;13
9482;8872;16
9483;8873;10
9484;8874;10
9485;8874;1
9486;8875;13
9487;8876;3
9488;8877;16
9489;8878;0
9490;8879;3
9491;8880;7
9492;8881;7
9493;8882;10
9494;8883;13
9495;8884;16
9496;8885;10
9497;8886;8
9498;8887;8
9499;8888;9
9500;8889;13
9501;8890;6
9502;8891;1
9503;8892;16
9504;8893;3
9505;8894;10
9506;8895;13
9507;8896;10
9508;8899;12
9509;8900;0
9510;8901;6
9511;8897;1
9512;8898;13
9513;8902;8
9514;8903;10
9515;8904;3
9516;8905;15
9517;8906;7
9518;8907;8
9519;8908;3
9520;8909;16
9521;8910;3
9522;8911;7
9523;8912;13
9524;8913;16
9525;8914;8
9526;8915;13
9527;8916;3
9528;8917;1
9529;8918;16
9530;8919;10
9531;8920;15
9532;8921;6
9533;8922;12
9534;8923;15
9535;8924;7
9536;8925;13
9537;8926;1
9538;8927;1
9539;8928;1
9540;8929;9
9541;8930;16
9542;8931;10
9543;8932;16
9544;8933;0
9545;8934;10
9546;8935;16
9547;8936;6
9548;8937;1
9549;8938;6
9550;8939;3
9551;8940;10
9552;8941;8
9553;8942;16
9554;8943;7
9555;8944;3
9556;8944;13
9557;8945;7
9558;8946;8
9559;8947;16
9560;8948;1
9561;8949;11
9562;8950;0
9563;8951;6
9564;8952;1
9565;8953;10
9566;8954;16
9567;8954;1
9568;8955;16
9569;8956;10
9570;8957;0
9571;8958;10
9572;8959;10
9573;8960;10
9574;8961;13
9575;8962;13
9576;8962;16
9577;8963;10
9578;8964;10
9579;8965;1
9580;8966;10
9581;8967;10
9582;8968;16
9583;8969;3
9584;8970;10
9585;8971;3
9586;8972;8
9587;8973;9
9588;8974;0
9589;8975;13
9590;8976;11
9591;8977;10
9592;8978;10
9593;8979;9
9594;8980;7
9595;8981;7
9596;8982;3
9597;8983;3
9598;8983;13
9599;8984;7
9600;8985;3
9601;8986;3
9602;8987;10
9603;8988;1
9604;9022;13
9605;9023;3
9606;8989;6
9607;8990;8
9608;8991;10
9609;8992;10
9610;8993;8
9611;9024;0
9612;9025;0
9613;8994;7
9614;8995;16
9615;8996;9
9616;8997;7
9617;8998;7
9618;8999;1
9619;9000;10
9620;9001;10
9621;9001;1
9622;9002;10
9623;9003;9
9624;9004;11
9625;9005;9
9626;9006;10
9627;9007;16
9628;9008;10
9629;9009;0
9630;9010;10
9631;9011;16
9632;9012;3
9633;9012;13
9634;9013;13
9635;9014;16
9636;9015;12
9637;9016;16
9638;9017;16
9639;9017;12
9640;9018;10
9641;9019;7
9642;9020;3
9643;9021;15
9644;9026;7
9645;9027;1
9646;9028;10
9647;9029;0
9648;9030;6
9649;9031;0
9650;9032;0
9651;9033;13
9652;9034;3
9653;9035;1
9654;9036;6
9655;9037;3
9656;9038;1
9657;9039;7
9658;9040;15
9659;9040;8
9660;9041;10
9661;9042;7
9662;9043;15
9663;9044;8
9664;9045;15
9665;9046;10
9666;9047;3
9667;9048;1
9668;9049;16
9669;9050;13
9670;9051;13
9671;9052;16
9672;9053;0
9673;9054;16
9674;9055;16
9675;9056;16
9676;9057;16
9677;9058;12
9678;9059;3
9679;9060;7
9680;9061;15
9681;9062;15
9682;9063;7
9683;9064;3
9684;9065;3
9685;9065;7
9686;9066;1
9687;9067;1
9688;9068;13
9689;9069;7
9690;9070;16
9691;9071;13
9692;9072;10
9693;9073;1
9694;9074;1
9695;9075;9
9696;9075;10
9697;9076;1
9698;9077;10
9699;9078;10
9700;9079;10
9701;9080;13
9702;9081;1
9703;9082;7
9704;9083;7
9705;9084;10
9706;9085;8
9707;9086;3
9708;9087;1
9709;9088;1
9710;9089;1
9711;9090;7
9712;9091;12
9713;9092;0
9714;9093;10
9715;9094;1
9716;9095;10
9717;9095;0
9718;9096;13
9719;9096;16
9720;9097;12
9721;9098;10
9722;9099;0
9723;9100;12
9724;9101;1
9725;9102;8
9726;9103;16
9727;9104;10
9728;9105;1
9729;9106;16
9730;9107;1
9731;9112;16
9732;9108;8
9733;9109;1
9734;9110;16
9735;9111;10
9736;9113;6
9737;9114;1
9738;9115;3
9739;9116;1
9740;9117;1
9741;9118;1
9742;9119;1
9743;9120;1
9744;9121;1
9745;9122;12
9746;9123;3
9747;9124;1
9748;9125;3
9749;9126;3
9750;9266;3
9751;9127;12
9752;9127;13
9753;9128;3
9754;9267;16
9755;9267;13
9756;9268;16
9757;9269;0
9758;9129;12
9759;9130;6
9760;9131;10
9761;9270;1
9762;9132;9
9763;9271;3
9764;9133;10
9765;9272;0
9766;9273;3
9767;9274;0
9768;9275;13
9769;9134;16
9770;9276;9
9771;9277;15
9772;9135;12
9773;9278;16
9774;9279;1
9775;9136;10
9776;9137;15
9777;9138;7
9778;9139;7
9779;9140;8
9780;9141;13
9781;9142;8
9782;9280;12
9783;9143;3
9784;9144;15
9785;9145;13
9786;9281;7
9787;9282;13
9788;9283;7
9789;9284;13
9790;9285;3
9791;9146;7
9792;9286;13
9793;9287;7
9794;9287;15
9795;9147;3
9796;9148;13
9797;9149;10
9798;9150;16
9799;9288;7
9800;9151;16
9801;9289;10
9802;9152;7
9803;9153;15
9804;9154;7
9805;9155;7
9806;9156;10
9807;9290;1
9808;9291;1
9809;9157;10
9810;9292;1
9811;9293;9
9812;9295;13
9813;9294;16
9814;9296;7
9815;9297;16
9816;9298;1
9817;9299;0
9818;9300;1
9819;9301;0
9820;9302;3
9821;9158;9
9822;9158;1
9823;9303;15
9824;9304;7
9825;9305;15
9826;9306;15
9827;9159;10
9828;9160;9
9829;9161;10
9830;9307;0
9831;9162;16
9832;9163;10
9833;9308;10
9834;9164;10
9835;9165;10
9836;9166;10
9837;9167;10
9838;9168;7
9839;9169;15
9840;9170;15
9841;9171;1
9842;9172;16
9843;9173;15
9844;9174;8
9845;9175;15
9846;9176;8
9847;9177;0
9848;9177;1
9849;9178;1
9850;9179;1
9851;9180;1
9852;9180;0
9853;9181;1
9854;9182;1
9855;9183;1
9856;9184;1
9857;9185;1
9858;9186;1
9859;9187;1
9860;9188;0
9861;9189;7
9862;9190;10
9863;9309;16
9864;9310;15
9865;9191;15
9866;9311;6
9867;9192;7
9868;9193;12
9869;9194;8
9870;9312;13
9871;9195;13
9872;9196;12
9873;9197;10
9874;9198;13
9875;9313;10
9876;9314;6
9877;9315;1
9878;9199;9
9879;9316;10
9880;9317;10
9881;9200;10
9882;9201;6
9883;9202;10
9884;9318;10
9885;9319;16
9886;9319;10
9887;9320;10
9888;9203;10
9889;9204;13
9890;9321;10
9891;9205;8
9892;9322;12
9893;9206;13
9894;9207;13
9895;9323;3
9896;9208;0
9897;9209;10
9898;9210;10
9899;9324;12
9900;9211;13
9901;9212;10
9902;9325;13
9903;9213;6
9904;9220;16
9905;9326;0
9906;9327;13
9907;9328;3
9908;9329;3
9909;9214;3
9910;9215;1
9911;9216;12
9912;9330;1
9913;9217;3
9914;9331;1
9915;9332;0
9916;9218;16
9917;9333;3
9918;9219;16
9919;9334;15
9920;9221;9
9921;9222;15
9922;9335;13
9923;9223;15
9924;9224;7
9925;9336;12
9926;9337;6
9927;9338;10
9928;9339;3
9929;9340;7
9930;9341;10
9931;9342;10
9932;9225;3
9933;9226;0
9934;9343;8
9935;9343;10
9936;9227;10
9937;9228;10
9938;9229;10
9939;9344;12
9940;9344;13
9941;9345;3
9942;9230;0
9943;9231;3
9944;9346;12
9945;9347;12
9946;9348;15
9947;9349;7
9948;9350;0
9949;9351;13
9950;9352;12
9951;9353;13
9952;9354;3
9953;9354;16
9954;9355;10
9955;9356;1
9956;9357;7
9957;9358;0
9958;9359;15
9959;9360;3
9960;9360;7
9961;9361;15
9962;9362;10
9963;9363;0
9964;9363;1
9965;9363;16
9966;9364;0
9967;9365;6
9968;9365;0
9969;9366;0
9970;9367;0
9971;9368;0
9972;9369;10
9973;9370;1
9974;9371;10
9975;9372;13
9976;9373;6
9977;9374;12
9978;9375;12
9979;9232;1
9980;9376;10
9981;9233;12
9982;9234;13
9983;9235;0
9984;9377;9
9985;9377;10
9986;9378;10
9987;9379;10
9988;9380;0
9989;9381;3
9990;9382;12
9991;9236;8
9992;9383;16
9993;9384;1
9994;9385;3
9995;9386;3
9996;9387;3
9997;9388;1
9998;9390;16
9999;9389;1
10000;9391;16
10001;9392;16
10002;9393;16
10003;9394;3
10004;9394;6
10005;9395;3
10006;9396;1
10007;9397;1
10008;9398;10
10009;9399;10
10010;9237;0
10011;9238;0
10012;9400;10
10013;9239;10
10014;9401;10
10015;9240;15
10016;9402;1
10017;9241;1
10018;9242;16
10019;9403;1
10020;9404;0
10021;9243;8
10022;9405;9
10023;9405;6
10024;9405;1
10025;9407;10
10026;9408;15
10027;9409;1
10028;9410;10
10029;9406;10
10030;9411;1
10031;9412;0
10032;9413;6
10033;9244;16
10034;9245;7
10035;9246;0
10036;9414;10
10037;9247;1
10038;9415;3
10039;9416;3
10040;9248;0
10041;9249;0
10042;9417;10
10043;9250;12
10044;9418;3
10045;9419;10
10046;9251;13
10047;9420;7
10048;9421;15
10049;9252;7
10050;9252;15
10051;9253;10
10052;9254;0
10053;9255;0
10054;9256;10
10055;9257;10
10056;9422;3
10057;9423;13
10058;9424;10
10059;9425;3
10060;9258;12
10061;9259;12
10062;9260;10
10063;9261;12
10064;9426;1
10065;9427;9
10066;10084;3
10067;9428;13
10068;9429;10
10069;9430;10
10070;9431;3
10071;9432;10
10072;9433;10
10073;9434;7
10074;9435;1
10075;10085;16
10076;9436;0
10077;9437;0
10078;9438;15
10079;10086;0
10080;9439;3
10081;9440;8
10082;9441;13
10083;9442;16
10084;9443;1
10085;9444;7
10086;9445;11
10087;9446;11
10088;9447;1
10089;9448;10
10090;9449;10
10091;9450;12
10092;9451;7
10093;9452;10
10094;9453;10
10095;9454;12
10096;9455;1
10097;9456;3
10098;9479;1
10099;9457;10
10100;9458;8
10101;9459;10
10102;9460;0
10103;9461;12
10104;9462;7
10105;9463;3
10106;9464;13
10107;9464;16
10108;9465;3
10109;9466;6
10110;9467;13
10111;9467;6
10112;9468;12
10113;9468;3
10114;9468;16
10115;9468;13
10116;9469;10
10117;9470;12
10118;9471;10
10119;9472;10
10120;9473;10
10121;9475;16
10122;9474;16
10123;9476;16
10124;9477;12
10125;9478;16
10126;9480;15
10127;9481;3
10128;9482;12
10129;9483;13
10130;9484;0
10131;9485;0
10132;9486;0
10133;9487;6
10134;9488;0
10135;9489;0
10136;9490;0
10137;9491;0
10138;9492;0
10139;9493;7
10140;9494;7
10141;9495;13
10142;9496;10
10143;9497;13
10144;9498;0
10145;9499;7
10146;9500;7
10147;9501;8
10148;9502;7
10149;9503;7
10150;9504;8
10151;9505;15
10152;9506;15
10153;9507;13
10154;9508;15
10155;9509;15
10156;9510;10
10157;9510;0
10158;9511;10
10159;9512;10
10160;9513;16
10161;9514;10
10162;9515;0
10163;9516;12
10164;9517;16
10165;9518;10
10166;9519;0
10167;9520;13
10168;9521;13
10169;9523;12
10170;9522;10
10171;9524;0
10172;9525;13
10173;9526;13
10174;9527;8
10175;9528;3
10176;9529;1
10177;9530;6
10178;9530;10
10179;9531;7
10180;9532;7
10181;9533;12
10182;9534;12
10183;9535;7
10184;9536;10
10185;9537;0
10186;9538;0
10187;9539;15
10188;9540;16
10189;9541;10
10190;9542;1
10191;9543;10
10192;9544;3
10193;9545;7
10194;9546;12
10195;9547;7
10196;9548;13
10197;9549;1
10198;9550;9
10199;9551;15
10200;9552;10
10201;9553;9
10202;9554;9
10203;9555;13
10204;9556;10
10205;9557;3
10206;9558;3
10207;9559;3
10208;9560;12
10209;9561;7
10210;9562;7
10211;9563;8
10212;9564;3
10213;9565;7
10214;9566;8
10215;9567;7
10216;9568;3
10217;9569;15
10218;9570;15
10219;9571;3
10220;9572;3
10221;9573;7
10222;9574;8
10223;9575;3
10224;9577;7
10225;9576;3
10226;9578;7
10227;9579;7
10228;9580;7
10229;9581;3
10230;9582;7
10231;9588;7
10232;9583;7
10233;9584;7
10234;9589;7
10235;9585;3
10236;9590;13
10237;9586;7
10238;9587;3
10239;9592;3
10240;9593;7
10241;9594;7
10242;9591;3
10243;9595;3
10244;9596;7
10245;9597;7
10246;9598;7
10247;9599;3
10248;9600;3
10249;9601;7
10250;9602;7
10251;9603;3
10252;9604;3
10253;9605;7
10254;9606;13
10255;9607;7
10256;9608;7
10257;9609;7
10258;9610;7
10259;9611;7
10260;9612;7
10261;9613;7
10262;9614;10
10263;9615;7
10264;9616;7
10265;9617;8
10266;9618;7
10267;9619;8
10268;9620;7
10269;9621;3
10270;9622;3
10271;9633;1
10272;9623;6
10273;9634;0
10274;9624;10
10275;9635;3
10276;9636;10
10277;9637;3
10278;9638;15
10279;9639;6
10280;9640;1
10281;9641;1
10282;9642;12
10283;9652;8
10284;9643;7
10285;9644;16
10286;9646;3
10287;9645;1
10288;9645;16
10289;9647;7
10290;9648;0
10291;9649;10
10292;9649;1
10293;9650;7
10294;9651;3
10295;9653;1
10296;9654;3
10297;9655;0
10298;9625;10
10299;9656;16
10300;9657;13
10301;9657;3
10302;9658;15
10303;9660;3
10304;9659;1
10305;9661;16
10306;9661;15
10307;9662;3
10308;9663;3
10309;9626;6
10310;9664;13
10311;9665;16
10312;9666;16
10313;9667;15
10314;9668;0
10315;9669;0
10316;9670;15
10317;9671;1
10318;9672;3
10319;9672;7
10320;9672;15
10321;9672;16
10322;9672;13
10323;9672;10
10324;9672;1
10325;9673;7
10326;9677;13
10327;9678;3
10328;9674;7
10329;9679;3
10330;9680;3
10331;9675;7
10332;9681;3
10333;9676;7
10334;9682;16
10335;9683;15
10336;9684;3
10337;9684;7
10338;9685;8
10339;9686;13
10340;9687;7
10341;9687;8
10342;9687;15
10343;9687;9
10344;9688;8
10345;9689;7
10346;9690;1
10347;9691;9
10348;9692;7
10349;9693;7
10350;9694;12
10351;9695;0
10352;9696;6
10353;9696;0
10354;9697;6
10355;9698;0
10356;9699;10
10357;9700;10
10358;9701;13
10359;9702;13
10360;9703;12
10361;9704;1
10362;9705;1
10363;9706;15
10364;9707;15
10365;9708;10
10366;9709;13
10367;9710;0
10368;9711;0
10369;9712;1
10370;9713;13
10371;9714;16
10372;9715;12
10373;9715;3
10374;9716;3
10375;9717;3
10376;9718;15
10377;9719;3
10378;9720;8
10379;9721;13
10380;9721;8
10381;9721;0
10382;9721;1
10383;9721;16
10384;9731;10
10385;9723;3
10386;9723;12
10387;9723;0
10388;9722;16
10389;9724;10
10390;9725;3
10391;9726;10
10392;9727;3
10393;9727;7
10394;9727;15
10395;9727;8
10396;9727;6
10397;9727;10
10398;9727;0
10399;9727;1
10400;9728;3
10401;9729;10
10402;9730;3
10403;9732;10
10404;9732;1
10405;9627;6
10406;9733;7
10407;9734;8
10408;9628;7
10409;9735;12
10410;9736;3
10411;9737;12
10412;9737;0
10413;9738;12
10414;9738;7
10415;9738;15
10416;9738;6
10417;9738;13
10418;9738;1
10419;9739;12
10420;9740;1
10421;9741;9
10422;9742;7
10423;9744;3
10424;9745;3
10425;9743;12
10426;9746;8
10427;9747;10
10428;9748;10
10429;9749;0
10430;9750;3
10431;9751;3
10432;9752;13
10433;9752;0
10434;9754;3
10435;9755;3
10436;9753;0
10437;9761;3
10438;9756;10
10439;9757;12
10440;9757;16
10441;9758;1
10442;9759;1
10443;9629;10
10444;9760;13
10445;9762;16
10446;9762;7
10447;9762;10
10448;9762;0
10449;9763;8
10450;9764;15
10451;9765;1
10452;9766;16
10453;9766;12
10454;9766;13
10455;9768;10
10456;9767;16
10457;9769;10
10458;9770;10
10459;9770;9
10460;9770;1
10461;9770;11
10462;9770;0
10463;9771;9
10464;9812;1
10465;9772;3
10466;9773;13
10467;9774;10
10468;9775;1
10469;9776;3
10470;9777;1
10471;9778;0
10472;9778;1
10473;9779;3
10474;9781;3
10475;9780;3
10476;9782;12
10477;9797;1
10478;9783;10
10479;9784;13
10480;9786;1
10481;9785;8
10482;9787;15
10483;9789;16
10484;9788;1
10485;9790;1
10486;9791;9
10487;9792;12
10488;9792;16
10489;9792;3
10490;9792;15
10491;9792;8
10492;9792;6
10493;9792;10
10494;9792;1
10495;9796;16
10496;9793;7
10497;9794;0
10498;9795;7
10499;9798;1
10500;9799;3
10501;9800;13
10502;9630;1
10503;9631;3
10504;9801;13
10505;9802;13
10506;9803;0
10507;9804;13
10508;9805;3
10509;9806;10
10510;9807;15
10511;9808;10
10512;9810;15
10513;9809;3
10514;9811;3
10515;9632;7
10516;9813;7
10517;9814;7
10518;9815;15
10519;9816;10
10520;9817;3
10521;9818;10
10522;9819;3
10523;9820;10
10524;9821;12
10525;9822;6
10526;9823;6
10527;9824;6
10528;9825;9
10529;9826;3
10530;9827;3
10531;9828;3
10532;9829;3
10533;9830;15
10534;9832;15
10535;9831;15
10536;9833;7
10537;9834;6
10538;9835;10
10539;9839;10
10540;9948;10
10541;9840;1
10542;9841;10
10543;9842;1
10544;9843;12
10545;9844;6
10546;9845;10
10547;9846;1
10548;9850;16
10549;9851;16
10550;9847;10
10551;9848;10
10552;9849;10
10553;9852;12
10554;9853;12
10555;9854;12
10556;9855;6
10557;9856;16
10558;9857;10
10559;9858;10
10560;9859;10
10561;9860;10
10562;9861;0
10563;9862;3
10564;9863;10
10565;9864;3
10566;9865;10
10567;9866;12
10568;9867;1
10569;9868;16
10570;9869;10
10571;9871;3
10572;9870;16
10573;9872;7
10574;9873;10
10575;9874;10
10576;9875;10
10577;9836;10
10578;9876;10
10579;9877;10
10580;9878;10
10581;9879;10
10582;9880;3
10583;9881;9
10584;9882;10
10585;9883;7
10586;9884;16
10587;9885;9
10588;9886;10
10589;9887;8
10590;9888;10
10591;9889;1
10592;9890;3
10593;9891;10
10594;9892;10
10595;9893;1
10596;9894;1
10597;9895;13
10598;9896;10
10599;9897;0
10600;9898;6
10601;9899;16
10602;9900;8
10603;9949;10
10604;9837;10
10605;9901;16
10606;9902;10
10607;9903;12
10608;9904;10
10609;9905;16
10610;9906;10
10611;9907;16
10612;9908;1
10613;9911;13
10614;9909;10
10615;9910;16
10616;9912;16
10617;9913;10
10618;9914;10
10619;9915;10
10620;9916;12
10621;9917;1
10622;9918;10
10623;9919;16
10624;9920;10
10625;9921;10
10626;9922;10
10627;9923;10
10628;9924;0
10629;9925;0
10630;9926;12
10631;9927;10
10632;9928;1
10633;9929;10
10634;9930;16
10635;9931;1
10636;9932;10
10637;9933;10
10638;9934;12
10639;9935;10
10640;9936;10
10641;9937;3
10642;9938;1
10643;9939;10
10644;9940;12
10645;9838;10
10646;9941;16
10647;9942;1
10648;9943;10
10649;9944;12
10650;9945;9
10651;9946;16
10652;9947;10
10653;9950;1
10654;9951;0
10655;9952;12
10656;9953;13
10657;9954;9
10658;9955;10
10659;9956;7
10660;9957;7
10661;9958;13
10662;9959;13
10663;9960;3
10664;9961;3
10665;9962;8
10666;9963;3
10667;9964;15
10668;9965;13
10669;9965;8
10670;9966;15
10671;9967;3
10672;9967;8
10673;9967;7
10674;9967;15
10675;9968;8
10676;9968;13
10677;9970;8
10678;9969;13
10679;9971;15
10680;9972;7
10681;9973;13
10682;9974;10
10683;9975;10
10684;9976;15
10685;9977;12
10686;9978;6
10687;9979;6
10688;9980;3
10689;9981;10
10690;9982;3
10691;9983;1
10692;9984;10
10693;9985;16
10694;9986;10
10695;9987;10
10696;9988;15
10697;9989;16
10698;9990;7
10699;9991;10
10700;9993;10
10701;9994;10
10702;9992;10
10703;9995;10
10704;9996;10
10705;9997;1
10706;9998;1
10707;9999;10
10708;10000;3
10709;10001;13
10710;10087;16
10711;10002;16
10712;10003;10
10713;10088;16
10714;10004;15
10715;10005;10
10716;10006;11
10717;10007;10
10718;10008;16
10719;10009;10
10720;10010;3
10721;10011;6
10722;10012;1
10723;10013;0
10724;10014;10
10725;10015;13
10726;10016;11
10727;10017;10
10728;10018;15
10729;10019;15
10730;10020;8
10731;10021;1
10732;10022;8
10733;10023;15
10734;10024;15
10735;10025;15
10736;10026;15
10737;10027;15
10738;10028;8
10739;10029;15
10740;10030;15
10741;10031;15
10742;10032;15
10743;10033;13
10744;10034;15
10745;10035;1
10746;10036;15
10747;10037;16
10748;10038;0
10749;10038;1
10750;10038;16
10751;10039;10
10752;10040;8
10753;10041;8
10754;10042;9
10755;10043;8
10756;10089;1
10757;10044;0
10758;10045;8
10759;10046;8
10760;10047;8
10761;10048;15
10762;10049;15
10763;10050;9
10764;10051;10
10765;10052;10
10766;10053;15
10767;10090;8
10768;10091;10
10769;10054;8
10770;10055;8
10771;10056;15
10772;10057;8
10773;10092;9
10774;10058;12
10775;10059;7
10776;10060;7
10777;10068;12
10778;10061;7
10779;10062;10
10780;10063;8
10781;10064;15
10782;10065;16
10783;10066;9
10784;10067;0
10785;10093;15
10786;10094;15
10787;10069;13
10788;10095;1
10789;10070;3
10790;10071;0
10791;10096;9
10792;10097;12
10793;10098;10
10794;10072;3
10795;10099;10
10796;10100;1
10797;10101;0
10798;10073;10
10799;10074;0
10800;10080;10
10801;10081;10
10802;10082;1
10803;10075;15
10804;10083;0
10805;10076;7
10806;10102;6
10807;10077;13
10808;10078;3
10809;10079;7
10810;10079;15
10811;10103;15
10812;10104;10
10813;10110;1
10814;10111;10
10815;10112;10
10816;10113;1
10817;10114;10
10818;10115;1
10819;10116;1
10820;10117;1
10821;10118;6
10822;10119;1
10823;10120;10
10824;10121;1
10825;10122;10
10826;10123;1
10827;10124;10
10828;10125;16
10829;10126;0
10830;10128;16
10831;10127;10
10832;10129;12
10833;10130;12
10834;10131;1
10835;10132;0
10836;10133;10
10837;10134;1
10838;10135;1
10839;10136;0
10840;10137;1
10841;10138;1
10842;10139;16
10843;10140;10
10844;10141;10
10845;10142;0
10846;10145;0
10847;10143;0
10848;10144;0
10849;10146;10
10850;10147;1
10851;10148;10
10852;10149;16
10853;10150;1
10854;10151;10
10855;10152;0
10856;10153;0
10857;10154;0
10858;10155;10
10859;10156;10
10860;10157;10
10861;10105;10
10862;10158;0
10863;10159;16
10864;10160;10
10865;10161;1
10866;10162;0
10867;10164;1
10868;10163;12
10869;10165;1
10870;10166;10
10871;10166;1
10872;10167;16
10873;10168;1
10874;10169;10
10875;10170;0
10876;10181;12
10877;10171;1
10878;10172;9
10879;10172;10
10880;10172;1
10881;10173;0
10882;10174;10
10883;10175;16
10884;10176;12
10885;10106;10
10886;10177;7
10887;10177;0
10888;10177;1
10889;10177;16
10890;10182;1
10891;10178;1
10892;10179;10
10893;10180;10
10894;10183;1
10895;10184;10
10896;10185;3
10897;10186;10
10898;10187;16
10899;10188;0
10900;10189;10
10901;10190;7
10902;10191;0
10903;10192;1
10904;10193;1
10905;10194;0
10906;10195;10
10907;10196;8
10908;10197;10
10909;10198;10
10910;10199;12
10911;10200;1
10912;10201;16
10913;10202;12
