id;aglomerationId;zipId;cityId;stateId
9841;;295;7867;14
9842;;5355;7868;1
9843;;5418;7869;1
9844;;365;7870;14
9845;;376;7870;14
9846;;2137;7870;9
9847;;310;7871;14
9848;;6928;7872;1
9849;;1833;7873;16
9850;;3044;7874;10
9851;;4066;7874;11
9852;;7231;7874;2
9853;;959;7875;4
9854;;1197;7876;8
9855;;2218;7876;9
9856;;2219;7876;9
9857;;2220;7876;9
9858;;4035;7877;11
9859;;8239;7878;17
9860;;5271;7879;1
9861;;1123;7880;8
9862;;1123;7881;8
9863;;1179;7882;8
9864;;71;7883;13
9865;;540;7884;13
9866;;1821;7885;16
9867;;1552;7886;16
9868;;1301;7887;16
9869;;236;7888;17
9870;;897;7889;4
9871;;3910;7890;11
9872;;6601;7891;2
9873;;281;7892;4
9874;;6683;7893;2
9875;;425;7894;17
9876;;6477;7895;2
9877;;271;7896;13
9878;;277;7897;4
9879;;354;7898;17
9880;;2989;7899;14
9881;;4555;7900;11
9882;;4350;7901;7
9883;;7144;7902;2
9884;;2932;7903;14
9885;;243;7904;13
9886;;1529;7905;8
9887;;3931;7906;11
9888;;2950;7907;14
9889;;492;7908;13
9890;;473;7909;17
9891;;469;7910;17
9892;;7111;7911;2
9893;;1899;7912;9
9894;;6676;7913;2
9895;;3664;7914;10
9896;;869;7915;4
9897;;867;7916;4
9898;;447;7917;17
9899;;923;7918;4
9900;;8163;7919;17
9901;;7300;7920;2
9902;;2583;7921;7
9903;;1117;7922;8
9904;;4070;7923;11
9905;;4861;7924;11
9906;;648;7925;13
9907;;2105;7926;9
9908;;1009;7927;4
9909;;6273;7928;2
9910;;4066;7929;11
9911;;1124;7930;8
9912;;1667;7931;16
9913;;3766;7932;11
9914;;8251;7933;17
9915;;1626;7934;16
9916;;1975;7934;9
9917;;6556;7935;2
9918;;3955;7936;11
9919;;4851;7936;11
9920;;4677;7937;11
9921;;6205;7938;2
9922;;1027;7939;8
9923;;1176;7940;8
9924;;1511;7941;16
9925;;979;7942;4
9926;;1034;7943;8
9927;;1185;7944;4
9928;;1297;7945;16
9929;;1040;7946;8
9930;;7467;7947;2
9931;;1044;8460;8
9932;;1503;7948;16
9933;;3841;7949;11
9934;;3845;7950;11
9935;;1175;7951;8
9936;;1077;7952;8
9937;;3521;7953;9
9938;;328;7954;14
9939;;1613;7955;16
9940;;3531;7956;9
9941;;2570;7957;7
9942;;3996;7957;11
9943;;4074;7957;11
9944;;6748;7958;2
9945;;6817;7958;2
9946;;3911;7959;11
9947;;4760;7960;11
9948;;156;7961;4
9949;;160;7962;4
9950;;142;7963;13
9951;;360;7964;14
9952;;8239;7964;17
9953;;91;7965;4
9954;;5275;7966;1
9955;;5908;7967;1
9956;;8227;7968;17
9957;;8119;7969;1
9958;;4431;7970;2
9959;;4950;7970;1
9960;;3998;7971;11
9961;;1519;7972;8
9962;;2351;7973;9
9963;;1993;7974;9
9964;;1296;7975;16
9965;;2802;7976;9
9966;;2334;7977;9
9967;;66;7978;13
9968;;5666;7979;1
9969;;7160;7979;2
9970;;4408;7980;2
9971;;3821;7981;11
9972;;6192;7982;2
9973;;3717;7983;11
9974;;5897;7984;1
9975;;3918;7985;11
9976;;5369;7986;1
9977;;7661;7987;2
9978;;6011;7988;2
9979;;6577;7989;2
9980;;7027;7990;2
9981;;4733;7991;11
9982;;3854;7992;11
9983;;6917;7993;1
9984;;4026;7994;11
9985;;8168;7995;17
9986;;545;7996;13
9987;;3930;7997;11
9988;;275;7998;4
9989;;426;7999;17
9990;;460;7999;17
9991;;265;8015;13
9992;;88;8016;13
9993;;142;8000;13
9994;;5651;8001;1
9995;;5517;8002;1
9996;;517;8003;13
9997;;6178;8003;2
9998;;7844;8003;2
9999;;7056;8004;1
10000;;2696;8005;7
10001;;5780;8005;1
10002;;8228;8005;17
10003;;4848;8006;11
10004;;7353;8007;2
10005;;4755;8008;11
10006;;5229;8009;1
10007;;4021;8010;11
10008;;2701;8011;7
10009;;4483;8011;7
10010;;7906;8011;2
10011;;6818;8012;2
10012;;4038;8013;11
10013;;3917;8014;11
10014;;107;8017;13
10015;;107;8018;13
10016;;107;8019;13
10017;;955;8020;4
10018;;469;8461;17
10019;;4664;8021;12
10020;;4680;8022;11
10021;;1054;8023;8
10022;;329;8024;14
10023;;410;8025;14
10024;;1575;8026;16
10025;;913;8027;4
10026;;280;8028;4
10027;;6727;8029;2
10028;;4126;8030;11
10029;;1852;8031;16
10030;;1004;8032;4
10031;;444;8033;17
10032;;993;8034;4
10033;;1931;8035;9
10034;;2314;8036;9
10035;;953;8037;4
10036;;857;8038;4
10037;;403;8039;14
10038;;1906;8040;9
10039;;1161;8041;8
10040;;1492;8041;16
10041;;6819;8042;2
10042;;1187;8043;4
10043;;3447;8044;10
10044;;8201;8045;17
10045;;1802;8046;16
10046;;1944;8046;9
10047;;6179;8047;2
10048;;5072;8048;1
10049;;1803;8049;16
10050;;6257;8050;2
10051;;421;8051;17
10052;;459;8051;17
10053;;235;8052;17
10054;;7661;8053;2
10055;;4011;8054;11
10056;;1551;8055;16
10057;;1512;8056;16
10058;;1586;8057;16
10059;;6251;8058;2
10060;;890;8059;4
10061;;988;8060;4
10062;;894;8061;4
10063;;8203;8062;17
10064;;7271;8063;2
10065;;2821;8064;9
10066;;5360;8065;1
10067;;2280;8066;9
10068;;1174;8067;8
10069;;958;8068;4
10070;;6941;8069;1
10071;;7614;8070;2
10072;;957;8071;4
10073;;3136;8072;10
10074;;3849;8073;11
10075;;4409;8074;2
10076;;4074;8075;11
10077;;2896;8076;9
10078;;310;8077;14
10079;;2709;8077;17
10080;;3715;8077;11
10081;;3862;8077;11
10082;;8219;8077;17
10083;;4693;8078;11
10084;;4918;8078;1
10085;;5603;8079;11
10086;;8239;8080;17
10087;;7958;8081;2
10088;;7164;8082;2
10089;;2763;8083;17
10090;;4990;8084;1
10091;;5345;8085;1
10092;;5301;8086;1
10093;;477;8087;17
10094;;3998;8087;11
10095;;4869;8088;11
10096;;5607;8089;11
10097;;5306;8090;1
10098;;408;8091;14
10099;;171;8092;4
10100;;7007;8093;2
10101;;244;8094;13
10102;;50;8096;13
10103;;142;8095;13
10104;;177;8097;13
10105;;178;8097;13
10106;;179;8097;13
10107;;180;8097;13
10108;;181;8097;13
10109;;182;8097;13
10110;;183;8097;13
10111;;184;8097;13
10112;;185;8097;13
10113;;186;8097;13
10114;;187;8097;13
10115;;188;8097;13
10116;;189;8097;13
10117;;190;8097;13
10118;;191;8097;13
10119;;192;8097;13
10120;;193;8097;13
10121;;194;8097;13
10122;;195;8097;13
10123;;196;8097;13
10124;;197;8097;13
10125;;198;8097;13
10126;;199;8097;13
10127;;200;8097;13
10128;;201;8097;13
10129;;202;8097;13
10130;;203;8097;13
10131;;204;8097;13
10132;;205;8097;13
10133;;206;8097;13
10134;;207;8097;13
10135;;208;8097;13
10136;;209;8097;13
10137;;210;8097;13
10138;;3957;8098;11
10139;;357;8099;14
10140;;250;8100;13
10141;;365;8110;14
10142;;1177;8101;8
10143;;6443;8102;2
10144;;6217;8103;2
10145;;4748;8104;11
10146;;469;8105;17
10147;;2960;8106;14
10148;;3962;8107;11
10149;;3780;8108;11
10150;;1037;8109;8
10151;;1032;8111;8
10152;;4691;8112;11
10153;;3491;8113;9
10154;;3486;8114;9
10155;;2383;8115;10
10156;;2138;8116;9
10157;;461;8117;17
10158;;2036;8118;9
10159;;6345;8119;2
10160;;2831;8120;9
10161;;345;8121;14
10162;;634;8121;13
10163;;8250;8121;17
10164;;1996;8122;9
10165;;544;8123;13
10166;;8250;8124;17
10167;;6782;8125;2
10168;;3498;8126;10
10169;;3544;8126;9
10170;;6854;8127;2
10171;;8154;8128;17
10172;;6237;8129;2
10173;;2788;8130;9
10174;;4116;8131;10
10175;;1187;8132;4
10176;;5240;8133;1
10177;;1476;8134;16
10178;;1193;8135;8
10179;;2762;8136;17
10180;;1627;8137;16
10181;;6398;8138;2
10182;;1001;8139;4
10183;;1185;8140;4
10184;;1198;8140;8
10185;;1189;8141;4
10186;;5922;8142;1
10187;;5019;8143;1
10188;;7787;8143;2
10189;;1065;8144;8
10190;;2449;8145;10
10191;;1194;8146;8
10192;;2993;8146;14
10193;;2959;8147;14
10194;;6179;8148;2
10195;;251;8149;13
10196;;912;8150;4
10197;;4870;8151;11
10198;;2997;8152;14
10199;;47;8153;13
10200;;559;8154;13
10201;;8208;8155;17
10202;;536;8156;13
10203;;553;8156;13
10204;;461;8157;17
10205;;642;8157;13
10206;;3721;8157;11
10207;;7421;8158;2
10208;;968;8159;4
10209;;2613;8160;7
10210;;302;8161;14
10211;;592;8162;13
10212;;7721;8163;2
10213;;1180;8164;8
10214;;5036;8165;1
10215;;7208;8165;2
10216;;419;8166;17
10217;;592;8167;13
10218;;8202;8168;17
10219;;3987;8169;11
10220;;122;8170;13
10221;;8149;8170;17
10222;;7251;8171;2
10223;;4054;8172;11
10224;;42;8173;13
10225;;156;8174;4
10226;;6877;8175;1
10227;;429;8176;17
10228;;1085;8177;8
10229;;1550;8178;16
10230;;1034;8179;8
10231;;3609;8180;10
10232;;3610;8180;10
10233;;3611;8180;10
10234;;3612;8180;10
10235;;3613;8180;10
10236;;3614;8180;10
10237;;1526;8181;8
10238;;1032;8182;8
10239;;1854;8183;16
10240;;1038;8184;8
10241;;910;8185;4
10242;;325;8186;14
10243;;323;8187;14
10244;;2582;8188;7
10245;;8169;8189;17
10246;;519;8190;13
10247;;588;8190;13
10248;;2410;8190;10
10249;;5659;8190;1
10250;;7254;8190;2
10251;;8096;8190;2
10252;;81;8191;13
10253;;657;8191;13
10254;;998;8191;4
10255;;1048;8191;8
10256;;7328;8191;2
10257;;7722;8191;2
10258;;3849;8192;11
10259;;423;8193;17
10260;;2549;8194;7
10261;;7865;8194;2
10262;;79;8195;13
10263;;8170;8197;17
10264;;8171;8196;17
10265;;916;8198;4
10266;;43;8199;13
10267;;597;8200;13
10268;;5201;8200;1
10269;;419;8201;17
10270;;488;8201;13
10271;;5319;8202;1
10272;;173;8203;4
10273;;897;8204;4
10274;;964;8204;4
10275;;2993;8204;14
10276;;66;8205;13
10277;;2304;8205;9
10278;;2498;8205;7
10279;;2914;8206;9
10280;;424;8207;17
10281;;920;8208;4
10282;;4040;8209;11
10283;;8194;8210;17
10284;;986;8211;4
10285;;1007;8211;4
10286;;986;8212;4
10287;;953;8213;4
10288;;1103;8214;8
10289;;424;8215;17
10290;;256;8216;13
10291;;3921;8217;11
10292;;73;8218;13
10293;;8206;8219;17
10294;;4580;8220;7
10295;;345;8221;14
10296;;3997;8222;11
10297;;38;8223;13
10298;;33;8224;13
10299;;3499;8225;10
10300;;880;8226;4
10301;;897;8226;4
10302;;967;8226;4
10303;;1181;8226;8
10304;;1069;8227;8
10305;;1065;8228;8
10306;;3841;8229;11
10307;;4022;8230;11
10308;;4093;8231;11
10309;;3804;8232;11
10310;;5142;8233;1
10311;;162;8234;4
10312;;173;8234;4
10313;;288;8234;14
10314;;3851;8240;11
10315;;897;8241;4
10316;;1119;8235;8
10317;;2120;8236;14
10318;;1801;8237;16
10319;;910;8238;4
10320;;875;8239;4
10321;;1143;8239;8
10322;;2075;8242;9
10323;;545;8243;13
10324;;3944;8243;11
10325;;4146;8243;11
10326;;5447;8243;1
10327;;578;8244;13
10328;;4547;8245;7
10329;;4548;8245;7
10330;;4549;8245;7
10331;;4550;8245;7
10332;;4551;8245;7
10333;;4552;8245;7
10334;;4553;8245;7
10335;;4554;8245;7
10336;;4710;8246;11
10337;;4379;8247;7
10338;;952;8248;4
10339;;1440;8249;16
10340;;3712;8250;11
10341;;4066;8250;11
10342;;413;8251;14
10343;;442;8251;17
10344;;461;8251;17
10345;;6217;8252;2
10346;;1552;8253;16
10347;;2959;8253;14
10348;;6847;8253;2
10349;;7591;8254;2
10350;;159;8255;4
10351;;4707;8256;11
10352;;1809;8257;16
10353;;2585;8257;7
10354;;4146;8257;11
10355;;4667;8257;11
10356;;6260;8257;2
10357;;7659;8257;2
10358;;8153;8257;17
10359;;89;8258;4
10360;;3971;8259;11
10361;;363;8260;14
10362;;952;8260;4
10363;;974;8260;4
10364;;1009;8260;4
10365;;1023;8260;8
10366;;1186;8260;4
10367;;4783;8260;11
10368;;6853;8260;2
10369;;949;8261;4
10370;;4481;8262;7
10371;;1200;8263;8
10372;;4679;8263;11
10373;;7753;8263;2
10374;;444;8264;17
10375;;3916;8265;11
10376;;8191;8266;17
10377;;5143;8267;1
10378;;3524;8268;9
10379;;1061;8269;8
10380;;2762;8270;17
10381;;1706;8271;16
10382;;2325;8272;9
10383;;457;8273;17
10384;;50;8274;13
10385;;3639;8275;10
10386;;897;8276;4
10387;;1002;8276;4
10388;;1519;8276;8
10389;;2997;8277;14
10390;;173;8278;4
10391;;2990;8279;14
10392;;2183;8280;9
10393;;413;8281;14
10394;;3537;8282;9
10395;;3538;8282;9
10396;;3539;8282;9
10397;;4763;8283;11
10398;;3998;8284;11
10399;;4005;8285;11
10400;;5556;8286;1
10401;;7291;8287;2
10402;;3673;8288;10
10403;;1000;8289;4
10404;;2316;8290;9
10405;;4362;8291;7
10406;;1118;8292;8
10407;;893;8293;4
10408;;2018;8294;9
10409;;1001;8295;4
10410;;992;8296;4
10411;;3720;8297;11
10412;;8170;8298;17
10413;;451;8299;17
10414;;4236;8300;10
10415;;4022;8301;11
10416;;8220;8302;17
10417;;4239;8303;10
10418;;4240;8303;10
10419;;4241;8303;10
10420;;4242;8303;10
10421;;89;8304;4
10422;;169;8305;4
10423;;4077;8306;11
10424;;7845;8307;2
10425;;3838;8308;11
10426;;1861;8309;16
10427;;409;8310;14
10428;;7821;8311;2
10429;;107;8462;13
10430;;5471;8312;1
10431;;897;8313;4
10432;;298;8463;14
10433;;411;8464;14
10434;;422;8314;17
10435;;382;8465;14
10436;;456;8466;17
10437;;974;8315;4
10438;;237;8467;17
10439;;357;8468;14
10440;;219;8469;13
10441;;1121;8469;8
10442;;2980;8469;14
10443;;323;8470;14
10444;;223;8316;13
10445;;2960;8317;14
10446;;6179;8318;2
10447;;296;8319;14
10448;;5375;8471;1
10449;;447;8320;17
10450;;3944;8320;11
10451;;4146;8321;11
10452;;6217;8322;2
10453;;1053;8472;8
10454;;1192;8472;8
10455;;1759;8323;16
10456;;2971;8323;14
10457;;892;8324;4
10458;;1519;8325;8
10459;;2955;8473;14
10460;;1080;8326;8
10461;;6257;8327;2
10462;;2982;8474;14
10463;;235;8475;17
10464;;4011;8476;11
10465;;5578;8328;1
10466;;5920;8477;1
10467;;1004;8478;4
10468;;1759;8329;16
10469;;7523;8330;2
10470;;1655;8331;16
10471;;6222;8333;2
10472;;1797;8332;16
10473;;2467;8334;7
10474;;2084;8335;9
10475;;6351;8336;2
10476;;1004;8337;4
10477;;462;8479;17
10478;;3737;8338;10
10479;;1145;8339;8
10480;;978;8480;4
10481;;77;8340;13
10482;;1116;8340;8
10483;;3944;8341;11
10484;;2639;8481;7
10485;;3477;8342;9
10486;;2380;8482;10
10487;;4840;8343;11
10488;;4849;8344;11
10489;;8089;8345;2
10490;;2548;8346;7
10491;;4555;8347;11
10492;;145;8348;13
10493;;272;8483;4
10494;;6505;8349;2
10495;;6308;8350;2
10496;;1087;8351;8
10497;;1689;8352;16
10498;;2966;8353;14
10499;;1024;8354;8
10500;;7626;8355;2
10501;;1198;8356;8
10502;;2589;8357;7
10503;;4849;8484;11
10504;;4022;8358;11
10505;;47;8359;13
10506;;3779;8360;11
10507;;3805;8361;11
10508;;3780;8362;11
10509;;3512;8485;9
10510;;7232;8363;2
10511;;4000;8364;11
10512;;6968;8365;1
10513;;3880;8366;11
10514;;1773;8367;16
10515;;4776;8368;11
10516;;1635;8369;16
10517;;1589;8370;16
10518;;4382;8371;7
10519;;942;8486;4
10520;;1568;8487;16
10521;;4533;8372;7
10522;;5293;8372;1
10523;;4018;8373;11
10524;;5864;8488;1
10525;;5865;8488;1
10526;;5866;8488;1
10527;;4476;8374;7
10528;;3773;8375;11
10529;;1947;8376;9
10530;;3897;8489;11
10531;;2993;8377;14
10532;;4648;8378;12
10533;;414;8379;17
10534;;3810;8490;11
10535;;363;8380;14
10536;;5114;8394;1
10537;;2993;8381;14
10538;;512;8498;13
10539;;2962;8382;14
10540;;1530;8383;8
10541;;50;8491;13
10542;;5226;8384;1
10543;;422;8385;17
10544;;3496;8386;10
10545;;558;8387;13
10546;;1682;8388;16
10547;;976;8389;4
10548;;5916;8390;1
10549;;4090;8492;11
10550;;1580;8391;16
10551;;1298;8392;16
10552;;994;8493;4
10553;;902;8494;4
10554;;1834;8495;16
10555;;5356;8496;1
10556;;1071;8497;8
10557;;1172;8497;8
10558;;2015;8393;9
10559;;2962;8499;14
10560;;2365;8500;10
10561;;956;8501;4
10562;;170;8502;4
10563;;1176;8503;8
10564;;2026;8504;9
10565;;1529;8505;8
10566;;2140;8506;9
10567;;1447;8507;16
10568;;1448;8507;16
10569;;1449;8507;16
10570;;1450;8507;16
10571;;1451;8507;16
10572;;1452;8507;16
10573;;1453;8507;16
10574;;1454;8507;16
10575;;1455;8507;16
10576;;1456;8507;16
10577;;1457;8507;16
10578;;1166;8508;8
10579;;1180;8509;8
10580;;1087;8395;8
10581;;892;8510;4
10582;;159;8396;4
10583;;1527;8511;8
10584;;1066;8512;8
10585;;2959;8512;14
10586;;263;8513;13
10587;;1162;8514;8
10588;;1176;8515;8
10589;;1195;8516;8
10590;;1113;8517;8
10591;;1189;8518;4
10592;;1189;8519;4
10593;;1004;8520;4
10594;;5931;8397;1
10595;;1514;8521;16
10596;;2121;8521;9
10597;;1594;8522;16
10598;;234;8398;17
10599;;959;8399;4
10600;;2139;8399;9
10601;;375;8400;14
10602;;4146;8401;11
10603;;3791;8523;11
10604;;899;8402;4
10605;;1065;8403;8
10606;;972;8404;4
10607;;887;8405;4
10608;;2992;8524;14
10609;;1174;8406;8
10610;;2886;8525;14
10611;;897;8526;4
10612;;4178;8527;10
10613;;4179;8527;10
10614;;4180;8527;10
10615;;4181;8527;10
10616;;4182;8527;10
10617;;2115;8528;9
10618;;2984;8529;14
10619;;1267;8530;9
10620;;899;8531;4
10621;;967;8531;4
10622;;1519;8531;8
10623;;1529;8531;8
10624;;2328;8532;9
10625;;1121;8533;8
10626;;4222;8534;10
10627;;1036;8407;8
10628;;2677;8408;7
10629;;1051;8409;4
10630;;5053;8409;1
10631;;5054;8409;1
10632;;5055;8409;1
10633;;5056;8409;1
10634;;5057;8409;1
10635;;7745;8410;2
10636;;902;8411;4
10637;;4700;8412;11
10638;;4701;8412;11
10639;;4702;8412;11
10640;;4703;8412;11
10641;;4704;8412;11
10642;;4705;8412;11
10643;;4706;8412;11
10644;;3891;8413;11
10645;;1180;8414;8
10646;;7887;8415;2
10647;;4698;8416;11
10648;;2791;8535;9
10649;;124;8417;13
10650;;169;8418;4
10651;;5612;8418;11
10652;;6188;8418;2
10653;;173;8419;4
10654;;604;8419;13
10655;;2384;8536;10
10656;;1009;8420;4
10657;;1033;8537;8
10658;;2332;8421;9
10659;;7422;8422;2
10660;;1084;8538;8
10661;;1003;8423;4
10662;;894;8539;4
10663;;1661;8424;16
10664;;1661;8425;16
10665;;4779;8426;11
10666;;899;8540;4
10667;;8189;8427;17
10668;;8240;8428;17
10669;;400;8429;14
10670;;8020;8541;2
10671;;237;8430;17
10672;;1802;8431;16
10673;;3841;8542;11
10674;;1255;8543;9
10675;;1256;8543;9
10676;;1257;8543;9
10677;;1273;8543;9
10678;;3171;8544;10
10679;;3172;8544;10
10680;;3173;8544;10
10681;;2016;8432;9
10682;;1111;8545;8
10683;;3423;8546;9
10684;;967;8433;4
10685;;887;8547;4
10686;;595;8434;13
10687;;476;8435;17
10688;;7359;8436;2
10689;;1035;8437;8
10690;;306;8438;14
10691;;3854;8439;11
10692;;1666;8548;16
10693;;1469;8440;16
10694;;1469;8441;16
10695;;2959;8442;14
10696;;892;8549;4
10697;;1086;8550;8
10698;;1116;8550;8
10699;;1133;8550;8
10700;;4765;8443;11
10701;;1297;8551;16
10702;;1905;8552;9
10703;;1195;8444;8
10704;;312;8445;14
10705;;401;8446;14
10706;;1576;8553;16
10707;;1186;8554;4
10708;;1821;8555;16
10709;;1436;8556;16
10710;;1775;8557;16
10711;;1077;8558;8
10712;;316;8559;14
10713;;892;8560;4
10714;;1047;8561;8
10715;;1177;8562;8
10716;;2762;8447;17
10717;;2918;8447;9
10718;;1559;8448;16
10719;;1530;8449;8
10720;;251;8563;13
10721;;2923;8564;14
10722;;1691;8565;16
10723;;1175;8566;8
10724;;3997;8567;11
10725;;4491;8568;7
10726;;3944;8569;11
10727;;368;8570;14
10728;;4086;8450;11
10729;;1726;8451;16
10730;;7038;8452;2
10731;;3848;8571;11
10732;;166;8453;4
10733;;1051;8572;4
10734;;1171;8573;8
10735;;4066;8454;11
10736;;1050;8455;4
10737;;4018;8456;11
10738;;1708;8574;16
10739;;275;8575;4
10740;;326;8575;14
10741;;1968;8576;9
10742;;1599;8577;16
10743;;263;8578;13
10744;;3810;8578;11
10745;;3862;8579;11
10746;;3997;8580;11
10747;;4822;8581;11
10748;;2762;8582;17
10749;;3955;8583;11
10750;;6167;8584;2
10751;;8203;8585;17
10752;;2934;8586;14
10753;;2935;8586;14
10754;;2936;8586;14
10755;;2937;8586;14
10756;;2938;8586;14
10757;;2939;8586;14
10758;;2940;8586;14
10759;;2941;8586;14
10760;;2942;8586;14
10761;;2943;8586;14
10762;;2944;8586;14
10763;;2945;8586;14
10764;;2946;8586;14
10765;;2947;8586;14
10766;;2962;8587;14
10767;;5005;8588;1
10768;;274;8589;4
10769;;5676;8590;1
10770;;888;8591;4
10771;;880;8592;14
10772;;946;8593;4
10773;;895;8594;4
10774;;2120;8594;14
10775;;5761;8595;1
10776;;2984;8596;14
10777;;2920;8597;14
10778;;4035;9263;11
10779;;7801;9264;2
10780;;6906;8598;1
10781;;6854;8599;2
10782;;4091;8600;11
10783;;6659;8601;2
10784;;4759;8602;11
10785;;4788;8603;11
10786;;6219;8604;2
10787;;4397;8605;2
10788;;7984;8606;2
10789;;6263;8607;2
10790;;5400;8608;1
10791;;4354;8609;7
10792;;7734;8610;2
10793;;7976;8611;2
10794;;4347;8612;7
10795;;3866;8613;11
10796;;3867;8613;11
10797;;3868;8613;11
10798;;3869;8613;11
10799;;3870;8613;11
10800;;3871;8613;11
10801;;3872;8613;11
10802;;3873;8613;11
10803;;3874;8613;11
10804;;3875;8613;11
10805;;3876;8613;11
10806;;3883;8614;7
10807;;3882;8615;7
10808;;7655;8616;2
10809;;6182;8617;2
10810;;6217;8617;2
10811;;6029;8618;2
10812;;3998;8619;11
10813;;6221;8620;2
10814;;3916;8621;11
10815;;5059;8622;1
10816;;3855;8623;11
10817;;4146;8623;11
10818;;3855;8624;11
10819;;3792;8625;11
10820;;1027;8626;8
10821;;6029;8627;2
10822;;7554;8627;2
10823;;1038;8628;8
10824;;1471;8629;16
10825;;6320;8630;2
10826;;280;8631;4
10827;;1181;8632;8
10828;;6854;8633;2
10829;;1520;8634;8
10830;;6267;8635;2
10831;;1040;8636;8
10832;;1181;8637;8
10833;;913;8638;4
10834;;5863;8639;1
10835;;4933;8640;1
10836;;5551;8640;1
10837;;105;8641;13
10838;;1997;8642;9
10839;;2485;8643;7
10840;;60;8644;13
10841;;5849;8645;1
10842;;897;8646;4
10843;;251;8647;13
10844;;980;8648;4
10845;;1519;8649;8
10846;;1117;8650;8
10847;;4149;8651;11
10848;;6050;8652;2
10849;;7646;8653;2
10850;;6391;8654;2
10851;;3940;8655;11
10852;;4614;8656;12
10853;;1100;8657;8
10854;;3794;8658;11
10855;;3820;8659;11
10856;;3854;8659;11
10857;;8161;8660;17
10858;;2985;8661;14
10859;;1476;8662;16
10860;;1004;8663;4
10861;;1200;8664;8
10862;;1190;8665;4
10863;;3796;8666;11
10864;;4078;8666;11
10865;;2971;8667;14
10866;;4875;8668;1
10867;;4876;8668;1
10868;;4877;8668;1
10869;;4878;8668;1
10870;;4879;8668;1
10871;;4880;8668;1
10872;;4881;8668;1
10873;;4882;8668;1
10874;;4883;8668;1
10875;;4884;8668;1
10876;;4885;8668;1
10877;;4886;8668;1
10878;;4887;8668;1
10879;;4888;8668;1
10880;;8210;8669;17
10881;;4869;8670;11
10882;;914;8671;4
10883;;319;8672;14
10884;;7423;8673;2
10885;;3900;8674;11
10886;;4489;8675;7
10887;;5059;8675;1
10888;;2534;8676;7
10889;;2535;8676;7
10890;;2536;8676;7
10891;;2537;8676;7
10892;;5807;8677;1
10893;;1189;8678;4
10894;;7959;8679;2
10895;;862;8680;4
10896;;4062;8681;11
10897;;4074;8682;11
10898;;7679;8683;2
10899;;632;8684;13
10900;;2972;8685;14
10901;;559;8686;13
10902;;2423;8687;10
10903;;4022;8688;11
10904;;425;8689;17
10905;;1906;8690;9
10906;;2251;8691;9
10907;;3991;8692;11
10908;;3637;8693;10
10909;;1182;8694;8
10910;;1596;8694;16
10911;;2801;8695;10
10912;;3986;8696;11
10913;;4146;8697;11
10914;;1512;8698;16
10915;;2852;8699;9
10916;;994;8700;4
10917;;1052;8700;8
10918;;1170;8700;8
10919;;3713;8700;11
10920;;4143;8700;11
10921;;8189;8700;17
10922;;976;8701;4
10923;;976;8702;4
10924;;1041;8703;8
10925;;3807;8704;11
10926;;8136;8705;17
10927;;875;8706;4
10928;;6944;8707;1
10929;;381;8708;14
10930;;875;8709;4
10931;;897;8710;4
10932;;527;8711;13
10933;;129;8712;13
10934;;8022;8713;2
10935;;925;8714;4
10936;;5065;8715;1
10937;;936;9265;4
10938;;902;9266;4
10939;;211;8716;13
10940;;6297;8717;2
10941;;2301;8718;9
10942;;504;8719;13
10943;;212;8720;13
10944;;251;8721;13
10945;;8227;8722;17
10946;;7324;8723;2
10947;;7233;8724;2
10948;;7983;8725;2
10949;;7221;8726;2
10950;;6422;8727;2
10951;;7234;8728;2
10952;;6798;8729;2
10953;;6485;8730;2
10954;;7235;8731;2
10955;;6684;8732;2
10956;;7272;8733;2
10957;;7980;8734;2
10958;;415;8736;17
10959;;7873;8735;2
10960;;8090;8737;2
10961;;6358;8738;2
10962;;7738;8739;2
10963;;7710;8740;2
10964;;6764;8741;2
10965;;6660;8742;2
10966;;7782;8743;2
10967;;7895;8744;2
10968;;6203;8745;2
10969;;7775;8746;2
10970;;7981;8747;2
10971;;7881;8748;2
10972;;8190;8749;17
10973;;365;8750;14
10974;;3261;8751;10
10975;;3262;8751;10
10976;;3263;8751;10
10977;;3486;8751;9
10978;;7136;8752;2
10979;;1125;8753;8
10980;;1787;8754;16
10981;;1787;8755;16
10982;;4751;8756;11
10983;;1194;8757;8
10984;;7822;8758;2
10985;;8254;8759;17
10986;;3992;8760;11
10987;;4645;8761;12
10988;;857;8762;4
10989;;6155;8763;2
10990;;880;8764;4
10991;;2501;8765;10
10992;;1286;8766;9
10993;;1178;8767;8
10994;;1527;8768;8
10995;;1560;8769;16
10996;;1982;8770;9
10997;;2762;8771;17
10998;;2706;8772;17
10999;;8161;8772;17
11000;;7980;8773;2
11001;;4677;8774;11
11002;;272;8775;4
11003;;345;8776;14
11004;;3951;8777;11
11005;;990;8778;4
11006;;275;8779;4
11007;;910;8779;4
11008;;1288;8780;9
11009;;6634;8781;2
11010;;5558;8782;1
11011;;897;8783;4
11012;;887;8784;4
11013;;4154;8785;11
11014;;4145;8786;11
11015;;6465;8787;2
11016;;4075;8788;11
11017;;2967;8789;14
11018;;6905;8790;1
11019;;8057;8828;2
11020;;173;8791;4
11021;;5361;8792;1
11022;;6451;8793;2
11023;;8153;8793;17
11024;;8156;8794;17
11025;;6316;8795;2
11026;;1527;8829;8
11027;;1037;8796;8
11028;;4627;8830;11
11029;;4100;8797;11
11030;;3841;8798;11
