id;zipId;cityId;stateId;aglomerationId
11106;3826;8873;10;9483
11107;4147;8873;10;9483
11108;3783;8874;10;9484
11109;6371;8874;1;9485
11110;332;8875;13;9486
11111;977;8876;3;9487
11112;8253;8877;16;9488
11113;5165;8878;0;9489
11114;1050;8879;3;9490
11115;1064;8880;7;9491
11116;1191;8881;7;9492
11117;1519;8881;7;9492
11118;3850;8882;10;9493
11119;324;8883;13;9494
11120;459;8884;16;9495
11121;4046;8885;10;9496
11122;2888;8886;8;9497
11123;2893;8887;8;9498
11124;4182;8888;9;9499
11125;370;8889;13;9500
11126;2751;8890;6;9501
11127;7324;8891;1;9502
11128;8148;8892;16;9503
11129;896;8893;3;9504
11130;3829;8894;10;9505
11131;334;8895;13;9506
11132;3936;8896;10;9507
11133;48;8899;12;9508
11134;5676;8900;0;9509
11135;2755;8901;6;9510
11136;6543;8897;1;9511
11137;2965;8898;13;9512
11138;1280;8902;8;9513
11139;3823;8903;10;9514
11140;963;8904;3;9515
11141;1785;8905;15;9516
11142;1178;8906;7;9517
11143;3471;8907;8;9518
11144;3472;8907;8;9518
11145;3473;8907;8;9518
11146;1184;8908;3;9519
11147;8171;8909;16;9520
11148;943;8910;3;9521
11149;1074;8911;7;9522
11150;2885;8912;13;9523
11151;8202;8913;16;9524
11152;1967;8914;8;9525
11153;408;8915;13;9526
11154;896;8916;3;9527
11155;8042;8917;1;9528
11156;8150;8918;16;9529
11157;4045;8919;10;9530
11158;1535;8920;15;9531
11159;2462;8921;6;9532
11160;259;8922;12;9533
11161;1297;8923;15;9534
11162;1036;8924;7;9535
11163;361;8925;13;9536
11164;7818;8926;1;9537
11165;6792;8927;1;9538
11166;6819;8928;1;9539
11167;4192;8929;9;9540
11168;4193;8929;9;9540
11169;4194;8929;9;9540
11170;8149;8930;16;9541
11171;4067;8931;10;9542
11172;2760;8932;16;9543
11173;6926;8933;0;9544
11174;3918;8934;10;9545
11175;7912;8935;16;9546
11176;2639;8936;6;9547
11177;6293;8937;1;9548
11178;2675;8938;6;9549
11179;1054;8939;3;9550
11180;3767;8940;10;9551
11181;3515;8941;8;9552
11182;8254;8942;16;9553
11183;1193;8943;7;9554
11184;993;8944;3;9555
11185;2950;8944;13;9556
11186;1518;8945;7;9557
11187;3524;8946;8;9558
11188;8158;8947;16;9559
11189;6577;8948;1;9560
11190;4637;8949;11;9561
11191;5830;8950;0;9562
11192;2641;8951;6;9563
11193;6544;8952;1;9564
11194;4145;8953;10;9565
11195;469;8954;16;9566
11196;7300;8954;1;9567
11197;2713;8955;16;9568
11198;3850;8956;10;9569
11199;6977;8957;0;9570
11200;3840;8958;10;9571
11201;3994;8959;10;9572
11202;3791;8960;10;9573
11203;299;8961;13;9574
11204;356;8962;13;9575
11205;447;8962;16;9576
11206;3773;8963;10;9577
11207;4741;8964;10;9578
11208;6634;8965;1;9579
11209;4071;8966;10;9580
11210;3950;8967;10;9581
11211;8245;8968;16;9582
11212;949;8969;3;9583
11213;4692;8970;10;9584
11214;277;8971;3;9585
11215;896;8971;3;9585
11216;3504;8972;8;9586
11217;3670;8973;9;9587
11218;5811;8974;0;9588
11219;322;8975;13;9589
11220;4646;8976;11;9590
11221;3794;8977;10;9591
11222;4850;8978;10;9592
11223;4253;8979;9;9593
11224;1107;8980;7;9594
11225;1107;8981;7;9595
11226;972;8982;3;9596
11227;993;8983;3;9597
11228;2965;8983;13;9598
11229;2991;8983;13;9598
11230;1084;8984;7;9599
11231;1189;8985;3;9600
11232;1008;8986;3;9601
11233;4081;8987;10;9602
11234;4421;8988;1;9603
11235;2994;9022;13;9604
11236;886;9023;3;9605
11237;4464;8989;6;9606
11238;2350;8990;8;9607
11239;3850;8991;10;9608
11240;4837;8992;10;9609
11241;3541;8993;8;9610
11242;6934;9024;0;9611
11243;5145;9025;0;9612
11244;1192;8994;7;9613
11245;8238;8995;16;9614
11246;3437;8996;9;9615
11247;1526;8997;7;9616
11248;1022;8998;7;9617
11249;7660;8999;1;9618
11250;3862;9000;10;9619
11251;4798;9001;10;9620
11252;6372;9001;1;9621
11253;3849;9002;10;9622
11254;3494;9003;9;9623
11255;4649;9004;11;9624
11256;3045;9005;9;9625
11257;3960;9006;10;9626
11258;8151;9007;16;9627
11259;3915;9008;10;9628
11260;5167;9009;0;9629
11261;4028;9010;10;9630
11262;8170;9011;16;9631
11263;95;9012;3;9632
11264;405;9012;13;9633
11265;299;9013;13;9634
11266;450;9014;16;9635
11267;67;9015;12;9636
11268;8171;9016;16;9637
11269;232;9017;16;9638
11270;244;9017;12;9639
11271;3715;9018;10;9640
11272;1053;9019;7;9641
11273;1009;9020;3;9642
11274;1710;9021;15;9643
11275;1126;9026;7;9644
11276;7869;9027;1;9645
11277;8020;9027;1;9645
11278;3995;9028;10;9646
11279;4141;9028;10;9646
11280;5403;9029;0;9647
11281;2544;9030;6;9648
11282;5404;9031;0;9649
11283;5738;9032;0;9650
11284;324;9033;13;9651
11285;889;9034;3;9652
11286;7483;9035;1;9653
11287;4485;9036;6;9654
11288;866;9037;3;9655
11289;6684;9038;1;9656
11290;1151;9039;7;9657
11291;1857;9040;15;9658
11292;2019;9040;8;9659
11293;4021;9041;10;9660
11294;1110;9042;7;9661
11295;1664;9043;15;9662
11296;2083;9044;8;9663
11297;1565;9045;15;9664
11298;3971;9046;10;9665
11299;937;9047;3;9666
11300;6250;9048;1;9667
11301;460;9049;16;9668
11302;2998;9050;13;9669
11303;2998;9051;13;9670
11304;2705;9052;16;9671
11305;6923;9053;0;9672
11306;8227;9054;16;9673
11307;428;9055;16;9674
11308;427;9056;16;9675
11309;455;9057;16;9676
11310;621;9058;12;9677
11311;993;9059;3;9678
11312;1059;9060;7;9679
11313;1834;9061;15;9680
11314;1819;9062;15;9681
11315;1134;9063;7;9682
11316;1048;9064;3;9683
11317;879;9065;3;9684
11318;1181;9065;7;9685
11319;7521;9066;1;9686
11320;4424;9067;1;9687
11321;2988;9068;13;9688
11322;1141;9069;7;9689
11323;8149;9070;16;9690
11324;303;9071;13;9691
11325;4065;9072;10;9692
11326;6793;9073;1;9693
11327;7503;9074;1;9694
11328;2369;9075;9;9695
11329;2370;9075;9;9695
11330;2371;9075;9;9695
11331;2372;9075;9;9695
11332;3767;9075;10;9696
11333;7134;9076;1;9697
11334;3813;9077;10;9698
11335;5617;9078;10;9699
11336;3813;9079;10;9700
11337;375;9080;13;9701
11338;7456;9081;1;9702
11339;1036;9082;7;9703
11340;1044;9083;7;9704
11341;4024;9084;10;9705
11342;2019;9085;8;9706
11343;168;9086;3;9707
11344;6759;9087;1;9708
11345;7775;9088;1;9709
11346;7761;9089;1;9710
11347;1115;9090;7;9711
11348;580;9091;12;9712
11349;6905;9092;0;9713
11350;4666;9093;10;9714
11351;7301;9094;1;9715
11352;4023;9095;10;9716
11353;5044;9095;0;9717
11354;347;9096;13;9718
11355;8189;9096;16;9719
11356;115;9097;12;9720
11357;4125;9098;10;9721
11358;5418;9099;0;9722
11359;78;9100;12;9723
11360;6685;9101;1;9724
11361;1330;9102;8;9725
11362;460;9103;16;9726
11363;3954;9104;10;9727
11364;7707;9105;1;9728
11365;8143;9106;16;9729
11366;8078;9107;1;9730
11367;8246;9112;16;9731
11368;1347;9108;8;9732
11369;6050;9109;1;9733
11370;8141;9110;16;9734
11371;4092;9111;10;9735
11372;2631;9113;6;9736
11373;6099;9114;1;9737
11374;936;9115;3;9738
11375;1048;9115;3;9738
11376;7626;9116;1;9739
11377;6221;9117;1;9740
11378;6178;9118;1;9741
11379;6320;9119;1;9742
11380;6178;9120;1;9743
11381;7786;9121;1;9744
11382;657;9122;12;9745
11383;949;9123;3;9746
11384;7875;9124;1;9747
11385;908;9125;3;9748
11386;168;9126;3;9749
11387;953;9266;3;9750
11388;250;9127;12;9751
11389;401;9127;13;9752
11390;957;9128;3;9753
11391;450;9267;16;9754
11392;2961;9267;13;9755
11393;8143;9268;16;9756
11394;5346;9269;0;9757
11395;264;9129;12;9758
11396;4459;9130;6;9759
11397;5606;9131;10;9760
11398;7029;9270;1;9761
11399;3344;9132;9;9762
11400;3345;9132;9;9762
11401;3346;9132;9;9762
11402;3347;9132;9;9762
11403;879;9271;3;9763
11404;4030;9133;10;9764
11405;5297;9272;0;9765
11406;276;9273;3;9766
11407;5062;9274;0;9767
11408;384;9275;13;9768
11409;477;9134;16;9769
11410;4237;9276;9;9770
11411;1297;9277;15;9771
11412;53;9135;12;9772
11413;8163;9278;16;9773
11414;7144;9279;1;9774
11415;4010;9136;10;9775
11416;1599;9137;15;9776
11417;1523;9138;7;9777
11418;1111;9139;7;9778
11419;1316;9140;8;9779
11420;356;9141;13;9780
11421;3522;9142;8;9781
11422;229;9280;12;9782
11423;998;9143;3;9783
11424;1537;9144;15;9784
11425;879;9145;13;9785
11426;1042;9281;7;9786
11427;1181;9281;7;9786
11428;318;9282;13;9787
11429;2987;9282;13;9787
11430;1040;9283;7;9788
11431;399;9284;13;9789
11432;915;9285;3;9790
11433;1039;9146;7;9791
11434;357;9286;13;9792
11435;1017;9287;7;9793
11436;1509;9287;15;9794
11437;1188;9147;3;9795
11438;348;9148;13;9796
11439;4028;9149;10;9797
11440;8237;9150;16;9798
11441;1077;9288;7;9799
11442;8188;9151;16;9800
11443;4804;9289;10;9801
11444;1111;9152;7;9802
11445;1161;9152;7;9802
11446;1648;9153;15;9803
11447;1529;9154;7;9804
11448;1034;9155;7;9805
11449;4124;9156;10;9806
11450;4389;9290;1;9807
11451;4409;9291;1;9808
11452;3890;9157;10;9809
11453;4435;9292;1;9810
11454;3051;9293;9;9811
11455;3052;9293;9;9811
11456;3053;9293;9;9811
11457;3054;9293;9;9811
11458;3055;9293;9;9811
11459;3056;9293;9;9811
11460;3057;9293;9;9811
11461;3058;9293;9;9811
11462;3059;9293;9;9811
11463;3060;9293;9;9811
11464;3061;9293;9;9811
11465;3062;9293;9;9811
11466;3063;9293;9;9811
11467;411;9295;13;9812
11468;8190;9294;16;9813
11469;1098;9296;7;9814
11470;351;9297;16;9815
11471;6661;9298;1;9816
11472;8127;9299;0;9817
11473;7272;9300;1;9818
11474;5689;9301;0;9819
11475;924;9302;3;9820
11476;3044;9158;9;9821
11477;6613;9158;1;9822
11478;1566;9303;15;9823
11479;1064;9304;7;9824
11480;1459;9305;15;9825
11481;1608;9306;15;9826
11482;4065;9159;10;9827
11483;3652;9160;9;9828
11484;4803;9161;10;9829
11485;5027;9307;0;9830
11486;234;9162;16;9831
11487;4026;9163;10;9832
11488;4072;9308;10;9833
11489;4871;9164;10;9834
11490;3804;9165;10;9835
11491;3878;9166;10;9836
11492;3930;9167;10;9837
11493;1522;9168;7;9838
11494;1782;9169;15;9839
11495;1782;9170;15;9840
11496;6037;9171;1;9841
11497;2708;9172;16;9842
11498;1759;9173;15;9843
11499;1931;9174;8;9844
11500;1738;9175;15;9845
11501;1893;9176;8;9846
11502;5724;9177;0;9847
11503;6070;9177;1;9848
11504;6256;9177;1;9848
11505;7679;9177;1;9848
11506;6511;9178;1;9849
11507;7423;9179;1;9850
11508;6448;9180;1;9851
11509;6899;9180;0;9852
11510;6225;9181;1;9853
11511;6188;9182;1;9854
11512;6469;9183;1;9855
11513;6450;9184;1;9856
11514;6188;9185;1;9857
11515;6297;9186;1;9858
11516;6256;9187;1;9859
11517;5298;9188;0;9860
11518;1172;9189;7;9861
11519;3810;9190;10;9862
11520;8218;9309;16;9863
11521;1611;9310;15;9864
11522;1476;9191;15;9865
11523;4466;9311;6;9866
11524;1071;9192;7;9867
11525;505;9193;12;9868
11526;2735;9194;8;9869
11527;2990;9312;13;9870
11528;2958;9195;13;9871
11529;33;9196;12;9872
11530;4097;9197;10;9873
11531;297;9198;13;9874
11532;4136;9313;10;9875
11533;4948;9314;6;9876
11534;7325;9315;1;9877
11535;3628;9199;9;9878
11536;4145;9316;10;9879
11537;3920;9317;10;9880
11538;3772;9200;10;9881
11539;2485;9201;6;9882
11540;4748;9202;10;9883
11541;3954;9318;10;9884
11542;450;9319;16;9885
11543;3996;9319;10;9886
11544;4860;9320;10;9887
11545;3994;9203;10;9888
11546;2967;9204;13;9889
11547;4804;9321;10;9890
11548;1979;9205;8;9891
11549;264;9322;12;9892
11550;344;9206;13;9893
11551;408;9207;13;9894
11552;891;9323;3;9895
11553;5443;9208;0;9896
11554;4076;9209;10;9897
11555;4030;9210;10;9898
11556;554;9324;12;9899
11557;2965;9211;13;9900
11558;3989;9212;10;9901
11559;2961;9325;13;9902
11560;4493;9213;6;9903
11561;461;9220;16;9904
11562;5080;9326;0;9905
11563;297;9327;13;9906
11564;879;9328;3;9907
11565;879;9329;3;9908
11566;1185;9214;3;9909
11567;8079;9215;1;9910
11568;243;9216;12;9911
11569;6662;9330;1;9912
11570;932;9217;3;9913
11571;7457;9331;1;9914
11572;5017;9332;0;9915
11573;2707;9218;16;9916
11574;886;9333;3;9917
11575;424;9219;16;9918
11576;1487;9334;15;9919
11577;3737;9221;9;9920
11578;1559;9222;15;9921
11579;304;9335;13;9922
11580;1727;9223;15;9923
11581;1181;9224;7;9924
11582;131;9336;12;9925
11583;2570;9337;6;9926
11584;3827;9338;10;9927
11585;947;9339;3;9928
11586;1527;9340;7;9929
11587;4820;9341;10;9930
11588;4820;9342;10;9931
11589;171;9225;3;9932
11590;4937;9226;0;9933
11591;2894;9343;8;9934
11592;3989;9343;10;9935
11593;4143;9227;10;9936
11594;4128;9228;10;9937
11595;4566;9229;10;9938
11596;256;9344;12;9939
11597;412;9344;13;9940
11598;1185;9345;3;9941
11599;5561;9230;0;9942
11600;1188;9231;3;9943
11601;65;9346;12;9944
11602;67;9347;12;9945
11603;1609;9348;15;9946
11604;1115;9349;7;9947
11605;5525;9350;0;9948
11606;401;9351;13;9949
11607;585;9352;12;9950
11608;379;9353;13;9951
11609;276;9354;3;9952
11610;8237;9354;16;9953
11611;4864;9355;10;9954
11612;6347;9356;1;9955
11613;1169;9357;7;9956
11614;5651;9358;0;9957
11615;1757;9359;15;9958
11616;988;9360;3;9959
11617;1164;9360;7;9960
11618;1297;9361;15;9961
11619;4139;9362;10;9962
11620;4927;9363;0;9963
11621;5260;9363;0;9963
11622;7367;9363;1;9964
11623;7845;9363;1;9964
11624;8248;9363;16;9965
11625;5715;9364;0;9966
11626;4334;9365;6;3976
11627;5742;9365;0;9968
11628;5270;9366;0;9969
11629;5304;9367;0;9970
11630;5728;9368;0;9971
11631;3997;9369;10;9972
11632;6178;9370;1;9973
11633;3792;9371;10;9974
11634;398;9372;13;9975
11635;4453;9373;6;9976
11636;462;9374;12;9977
11637;542;9375;12;9978
11638;7302;9232;1;9979
11639;3850;9376;10;9980
11640;649;9233;12;9981
11641;390;9234;13;9982
11642;5305;9235;0;9983
11643;5429;9235;0;9983
11644;3236;9377;9;9984
11645;3237;9377;9;9984
11646;3238;9377;9;9984
11647;3239;9377;9;9984
11648;3240;9377;9;9984
11649;3241;9377;9;9984
11650;3242;9377;9;9984
11651;3243;9377;9;9984
11652;3244;9377;9;9984
11653;3807;9377;10;9985
11654;3981;9378;10;9986
11655;3715;9379;10;9987
11656;4074;9379;10;9987
11657;5852;9380;0;9988
11658;908;9381;3;9989
11659;490;9382;12;9990
11660;2019;9236;8;9991
11661;8245;9383;16;9992
11662;7726;9384;1;9993
11663;918;9385;3;9994
11664;935;9386;3;9995
11665;916;9387;3;9996
11666;5933;9388;1;9997
11667;5934;9388;1;9997
11668;5935;9388;1;9997
11669;5936;9388;1;9997
11670;5937;9388;1;9997
11671;5938;9388;1;9997
11672;5939;9388;1;9997
11673;5940;9388;1;9997
11674;5941;9388;1;9997
11675;5942;9388;1;9997
11676;5943;9388;1;9997
11677;5944;9388;1;9997
11678;5945;9388;1;9997
11679;5946;9388;1;9997
11680;5947;9388;1;9997
11681;5948;9388;1;9997
11682;5949;9388;1;9997
11683;5950;9388;1;9997
11684;5951;9388;1;9997
11685;5952;9388;1;9997
11686;5953;9388;1;9997
11687;5954;9388;1;9997
11688;5955;9388;1;9997
11689;5956;9388;1;9997
11690;5957;9388;1;9997
11691;5958;9388;1;9997
11692;5959;9388;1;9997
11693;5960;9388;1;9997
11694;5961;9388;1;9997
11695;5962;9388;1;9997
11696;5963;9388;1;9997
11697;5964;9388;1;9997
11698;5965;9388;1;9997
11699;5966;9388;1;9997
11700;5967;9388;1;9997
11701;5968;9388;1;9997
11702;5969;9388;1;9997
11703;5970;9388;1;9997
11704;5971;9388;1;9997
11705;5972;9388;1;9997
11706;5973;9388;1;9997
11707;5974;9388;1;9997
11708;5975;9388;1;9997
11709;5976;9388;1;9997
11710;5977;9388;1;9997
11711;5978;9388;1;9997
11712;5979;9388;1;9997
11713;5980;9388;1;9997
11714;5981;9388;1;9997
11715;5982;9388;1;9997
11716;5983;9388;1;9997
11717;5984;9388;1;9997
11718;5985;9388;1;9997
11719;5986;9388;1;9997
11720;5987;9388;1;9997
11721;5988;9388;1;9997
11722;5989;9388;1;9997
11723;5990;9388;1;9997
11724;5991;9388;1;9997
11725;5992;9388;1;9997
11726;5993;9388;1;9997
11727;5994;9388;1;9997
11728;5995;9388;1;9997
11729;5996;9388;1;9997
11730;5997;9388;1;9997
11731;5998;9388;1;9997
11732;5999;9388;1;9997
11733;6000;9388;1;9997
11734;6001;9388;1;9997
11735;6002;9388;1;9997
11736;6003;9388;1;9997
11737;6004;9388;1;9997
11738;6005;9388;1;9997
11739;6006;9388;1;9997
11740;443;9390;16;9998
11741;6447;9389;1;9999
11742;8205;9391;16;10000
11743;8221;9392;16;10001
11744;455;9393;16;10002
11745;172;9394;3;10003
11746;2554;9394;6;10004
11747;952;9395;3;10005
11748;6411;9396;1;10006
11749;7235;9397;1;10007
11750;3939;9398;10;10008
11751;4693;9399;10;10009
11752;4840;9399;10;10009
11753;5613;9399;10;10009
11754;5386;9237;0;10010
11755;7056;9238;0;10011
11756;3991;9400;10;10012
11757;4706;9239;10;10013
11758;4065;9401;10;10014
11759;1702;9240;15;10015
11760;8053;9402;1;10016
11761;6663;9241;1;10017
11762;418;9242;16;10018
11763;6111;9403;1;10019
11764;5160;9404;0;10020
11765;2175;9243;8;10021
11766;3385;9405;9;10022
11767;3386;9405;9;10022
11768;3387;9405;9;10022
11769;3388;9405;9;10022
11770;3389;9405;9;10022
11771;3390;9405;9;10022
11772;3391;9405;9;10022
11773;3392;9405;9;10022
11774;3393;9405;9;10022
11775;3394;9405;9;10022
11776;3395;9405;9;10022
11777;3396;9405;9;10022
11778;3397;9405;9;10022
11779;4499;9405;6;10023
11780;6635;9405;1;10024
11781;4868;9407;10;10025
11782;1775;9408;15;10026
11783;6578;9409;1;10027
11784;3998;9410;10;10028
11785;3901;9406;10;10029
11786;7987;9411;1;10030
11787;5810;9412;0;10031
11788;2594;9413;6;10032
11789;7910;9244;16;10033
11790;1067;9245;7;10034
11791;5897;9246;0;10035
11792;3829;9414;10;10036
11793;6083;9247;1;10037
11794;969;9415;3;10038
11795;971;9416;3;10039
11796;5065;9248;0;10040
11797;5039;9249;0;10041
11798;3716;9417;10;10042
11799;243;9250;12;10043
11800;156;9418;3;10044
11801;4145;9419;10;10045
11802;365;9251;13;10046
11803;1198;9420;7;10047
11804;1301;9421;15;10048
11805;1197;9252;7;10049
11806;1516;9252;15;10050
11807;3821;9253;10;10051
11808;5295;9254;0;10052
11809;6891;9255;0;10053
11810;3913;9256;10;10054
11811;4708;9257;10;10055
11812;893;9422;3;10056
11813;2962;9423;13;10057
11814;3841;9424;10;10058
11815;879;9425;3;10059
11816;248;9258;12;10060
11817;46;9259;12;10061
11818;3861;9260;10;10062
11819;546;9261;12;10063
11820;7383;9426;1;10064
11821;4198;9427;9;10065
11822;943;10084;3;10066
11823;338;9428;13;10067
11824;4065;9429;10;10068
11825;3878;9430;10;10069
11826;1003;9431;3;10070
11827;3897;9432;10;10071
11828;4756;9433;10;10072
11829;1056;9434;7;10073
11830;7801;9435;1;10074
11831;8247;10085;16;10075
11832;5100;9436;0;10076
11833;5524;9437;0;10077
11834;1506;9438;15;10078
11835;5210;10086;0;10079
11836;889;9439;3;10080
11837;1263;9440;8;10081
11838;2990;9441;13;10082
11839;8192;9442;16;10083
11840;7701;9443;1;10084
11841;1528;9444;7;10085
11842;4662;9445;11;10086
11843;4643;9446;11;10087
11844;6456;9447;1;10088
11845;3913;9448;10;10089
11846;4681;9449;10;10090
11847;242;9450;12;10091
11848;1519;9451;7;10092
11849;3861;9452;10;10093
11850;4024;9453;10;10094
11851;37;9454;12;10095
11852;6412;9455;1;10096
11853;979;9456;3;10097
11854;7686;9479;1;10098
11855;4020;9457;10;10099
11856;2165;9458;8;10100
11857;3850;9459;10;10101
11858;7052;9460;0;10102
11859;243;9461;12;10103
11860;1529;9462;7;10104
11861;874;9463;3;10105
11862;297;9464;13;10106
11863;8204;9464;16;10107
11864;1050;9465;3;10108
11865;4468;9466;6;10109
11866;356;9467;13;10110
11867;2480;9467;6;10111
11868;79;9468;12;10112
11869;170;9468;3;10113
11870;234;9468;16;10114
11871;256;9468;12;10112
11872;279;9468;3;10113
11873;408;9468;13;10115
11874;4071;9469;10;10116
11875;245;9470;12;10117
11876;3984;9471;10;10118
11877;3779;9472;10;10119
11878;3791;9472;10;10119
11879;4136;9473;10;10120
11880;8210;9475;16;10121
11881;353;9474;16;10122
11882;446;9476;16;10123
11883;42;9477;12;10124
11884;8227;9478;16;10125
11885;1858;9480;15;10126
11886;1188;9481;3;10127
11887;86;9482;12;10128
11888;361;9483;13;10129
11889;5465;9484;0;10130
11890;4915;9485;0;10131
11891;4941;9486;0;10132
11892;4926;9487;6;10133
11893;5336;9488;0;10134
11894;5189;9489;0;10135
11895;5181;9490;0;10136
11896;5379;9491;0;10137
11897;5455;9492;0;10138
11898;1014;9493;7;10139
11899;1522;9494;7;10140
11900;2958;9495;13;10141
11901;2961;9495;13;10141
11902;4092;9496;10;10142
11903;311;9497;13;10143
11904;6978;9498;0;10144
11905;1181;9499;7;10145
11906;1181;9500;7;10146
11907;1276;9501;8;10147
11908;1060;9502;7;10148
11909;1068;9503;7;10149
11910;2794;9504;8;10150
11911;1621;9505;15;10151
11912;1487;9506;15;10152
11913;297;9507;13;10153
11914;1489;9508;15;10154
11915;1576;9509;15;10155
11916;4081;9510;10;10156
11917;5090;9510;0;10157
11918;3826;9511;10;10158
11919;3855;9512;10;10159
11920;418;9513;16;10160
11921;4779;9514;10;10161
11922;5471;9515;0;10162
11923;518;9516;12;10163
11924;2710;9517;16;10164
11925;3823;9518;10;10165
11926;5247;9519;0;10166
11927;2972;9520;13;10167
11928;341;9521;13;10168
11929;128;9523;12;10169
11930;4149;9522;10;10170
11931;6979;9524;0;10171
11932;300;9525;13;10172
11933;309;9526;13;10173
11934;1909;9527;8;10174
11935;879;9528;3;10175
11936;7316;9529;1;10176
11937;2673;9530;6;10177
11938;4027;9530;10;10178
11939;1199;9531;7;10179
11940;1074;9532;7;10180
11941;263;9533;12;10181
11942;246;9534;12;10182
11943;1068;9535;7;10183
11944;3826;9536;10;10184
11945;6958;9537;0;10185
11946;5269;9538;0;10186
11947;1500;9539;15;10187
11948;8201;9540;16;10188
11949;3829;9541;10;10189
11950;6992;9542;1;10190
11951;4852;9543;10;10191
11952;891;9544;3;10192
11953;1171;9545;7;10193
11954;105;9546;12;10194
11955;1171;9547;7;10195
11956;366;9548;13;10196
11957;6743;9549;1;10197
11958;4107;9550;9;10198
11959;1567;9551;15;10199
11960;4071;9552;10;10200
11961;3755;9553;9;10201
11962;3064;9554;9;10202
11963;2885;9555;13;10203
11964;4566;9556;10;10204
11965;997;9557;3;10205
11966;889;9558;3;10206
11967;1187;9559;3;10207
11968;544;9560;12;10208
11969;1528;9561;7;10209
11970;1132;9562;7;10210
11971;1178;9563;8;10211
11972;865;9564;3;10212
11973;1086;9565;7;10213
11974;2140;9566;8;10214
11975;1519;9567;7;10215
11976;879;9568;3;10216
11977;1646;9569;15;10217
11978;1644;9570;15;10218
11979;856;9571;3;10219
11980;874;9572;3;10220
11981;1034;9573;7;10221
11982;1107;9573;7;10221
11983;1178;9574;8;10222
11984;997;9575;3;10223
11985;1180;9577;7;10224
11986;923;9576;3;10225
11987;1176;9578;7;10226
11988;1031;9579;7;10227
11989;1104;9580;7;10228
11990;1188;9581;3;10229
11991;1182;9582;7;10230
11992;1059;9588;7;10231
11993;1180;9583;7;10232
11994;1109;9584;7;10233
11995;1111;9589;7;10234
11996;1008;9585;3;10235
11997;331;9590;13;10236
11998;1070;9586;7;10237
11999;1008;9587;3;10238
12000;956;9592;3;10239
12001;1179;9593;7;10240
12002;1175;9594;7;10241
12003;1002;9591;3;10242
12004;909;9595;3;10243
12005;1198;9596;7;10244
12006;1197;9597;7;10245
12007;1199;9598;7;10246
12008;1189;9599;3;10247
12009;862;9600;3;10248
12010;1528;9601;7;10249
12011;1196;9602;7;10250
12012;1189;9603;3;10251
12013;1008;9604;3;10252
12014;1105;9605;7;10253
12015;2919;9606;13;10254
12016;1192;9607;7;10255
12017;1529;9608;7;10256
12018;1160;9609;7;10257
12019;1033;9610;7;10258
12020;1523;9611;7;10259
12021;1169;9612;7;10260
12022;1529;9613;7;10261
12023;4065;9614;10;10262
12024;1171;9615;7;10263
12025;1524;9616;7;10264
12026;1178;9617;8;10265
12027;1197;9618;7;10266
12028;1309;9619;8;10267
12029;1172;9620;7;10268
12030;957;9621;3;10269
12031;925;9622;3;10270
12032;7802;9633;1;10271
12033;4311;9623;6;10272
12034;7044;9634;0;10273
12035;3926;9624;10;10274
12036;911;9635;3;10275
12037;4860;9636;10;10276
12038;887;9637;3;10277
12039;1682;9638;15;10278
12040;4355;9639;6;10279
12041;6133;9640;1;10280
12042;6485;9641;1;10281
12043;50;9642;12;10282
12044;1951;9652;8;10283
12045;1011;9643;7;10284
12046;1012;9643;7;10284
12047;1013;9643;7;10284
12048;234;9644;16;10285
12049;949;9646;3;10286
12050;7959;9645;1;10287
12051;8148;9645;16;10288
12052;1108;9647;7;10289
12053;5517;9648;0;10290
12054;5603;9649;10;10291
12055;6559;9649;1;10292
12056;6607;9649;1;10292
12057;7563;9649;1;10292
12058;1527;9650;7;10293
12059;276;9651;3;10294
12060;6477;9653;1;10295
12061;271;9654;3;10296
12062;5452;9655;0;10297
12063;3859;9625;10;10298
12064;8188;9656;16;10299
12065;340;9657;13;10300
12066;1008;9657;3;10301
12067;1551;9658;15;10302
12068;975;9660;3;10303
12069;7776;9659;1;10304
12070;418;9661;16;10305
12071;1300;9661;15;10306
12072;963;9662;3;10307
12073;894;9663;3;10308
12074;2749;9626;6;10309
12075;2118;9664;13;10310
12076;7908;9665;16;10311
12077;418;9666;16;10312
12078;1769;9667;15;10313
12079;5853;9668;0;10314
12080;5505;9669;0;10315
12081;1738;9670;15;10316
12082;7246;9671;1;10317
12083;940;9672;3;10318
12084;949;9672;3;10318
12085;979;9672;3;10318
12086;1003;9672;3;10318
12087;1111;9672;7;10319
12088;1121;9672;7;10319
12089;1721;9672;15;10320
12090;1759;9672;15;10320
12091;2763;9672;16;10321
12092;2884;9672;13;10322
12093;3840;9672;10;10323
12094;8080;9672;1;10324
12095;1065;9673;7;10325
12096;2994;9677;13;10326
12097;956;9678;3;10327
12098;1068;9674;7;10328
12099;892;9679;3;10329
12100;893;9680;3;10330
12101;1121;9675;7;10331
12102;922;9681;3;10332
12103;1146;9676;7;10333
12104;458;9682;16;10334
12105;1492;9683;15;10335
12106;916;9684;3;10336
12107;967;9684;3;10336
12108;1520;9684;7;10337
12109;3540;9685;8;10338
12110;2968;9686;13;10339
12111;1014;9687;7;10340
12112;1069;9687;7;10340
12113;1084;9687;7;10340
12114;1147;9687;7;10340
12115;1174;9687;7;10340
12116;1311;9687;8;10341
12117;1344;9687;8;10341
12118;1809;9687;15;10342
